"ChgOpId","Partner","Type","Nb_Nodes_source","nb_activ_source","nb_AndGtw_source","nb_XorGtw_source","Nb_Nodes_target","nb_activ_target","nb_AndGtw_target","nb_XorGtw_target","nb_affected_partners","nb_Insert_genreated","nb_Replace_generated","nb_Delete_generated","exec_time"
"4c2db282-25fe-4d99-baf2-cc6b6a65ab5f","partner20","Insert","3","1","0","0","6","2","0","2","1","1","0","0","270"
"7ffcc785-3690-4db7-9814-1ea1ef9faea4","partner3","Replace","23","9","2","10","16","10","0","6","8","0","1","7","284"
"8483a05e-a51f-4161-9446-bf8624431771","partner16","Insert","3","1","0","0","5","3","0","0","1","1","0","0","282"
"cd04d8a4-9e79-44da-9eec-0f283733b2c5","partner3","Replace","6","2","2","0","6","4","0","0","2","1","0","1","292"
"db887223-b544-40f4-836c-262e8bd90701","partner7","Insert","15","13","0","0","23","13","0","0","5","5","0","0","1492"
"4109b69b-884e-4517-af7b-26e50e24829c","partner3","Replace","6","2","0","2","7","3","0","2","2","1","0","1","274"
"401ba497-dfb0-426d-a6f4-aa369d001a78","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","1914"
"7f8d3cb1-4287-47fe-a4a1-b89e43b65674","partner9","Insert","6","2","0","2","29","11","4","10","2","2","0","0","118228"
"5201769e-f83b-40aa-a60f-aeea96b91a98","TravelAgency","Replace","7","3","0","2","7","5","0","0","3","1","0","2","293"
"457b97ff-2313-4389-aec3-9e3584bc8b68","partner16","Replace","13","3","0","8","7","3","0","4","2","0","1","1","29"
"42734c4f-4ce9-42d1-a199-6e19bcec7347","partner14","Insert","3","1","0","0","5","3","0","0","1","1","0","0","1113"
"0f0f4272-5c5d-406f-9082-994fbc5e294d","partner8","Replace","9","3","4","0","23","11","0","12","2","0","2","0","10"
"fca0549e-024b-48b6-b1fa-fe4fe9cca11d","partner20","Insert","6","2","0","2","10","2","0","4","2","2","0","0","563"
"5a842bc4-f8da-4bdb-8bcf-21e0f1d2bd3e","partner9","Insert","3","1","0","0","11","5","0","4","1","1","0","0","9735"
"f025cde3-c298-4116-a7d9-16cf049187d7","partner16","Replace","19","5","0","12","18","6","2","10","4","0","1","3","101"
"d3d70e39-1763-491b-8f9f-71b13b671002","Acquirer","Insert","3","1","0","0","3","1","0","0","1","1","0","0","309"
"829f8b74-c160-400d-a2ab-ee0625b36e6c","partner9","Replace","6","2","0","2","7","3","0","2","2","1","0","1","14457"
"2085fc8f-13d3-4520-8f05-299695201dab","partner8","Insert","3","1","0","0","15","13","0","0","1","1","0","0","9668"
"d68f0205-f95d-459d-bc4b-fc75ba4a4430","partner16","Replace","11","3","0","6","16","4","0","8","3","2","0","1","9953"
"e635f025-643c-49d2-ada1-dc216bf32047","partner19","Insert","6","2","0","2","10","2","0","4","2","2","0","0","515"
"7c2c30ae-e013-4060-8eda-b3cc6cba447a","partner2","Replace","18","8","0","8","27","9","0","12","4","3","1","0","11455"
"c4c009f9-8985-4486-80f1-591a312a4440","partner3","Insert","3","1","0","0","21","16","1","2","1","1","0","0","3963"
"9e83540e-eff8-435b-a259-4633b2f5236f","partner4","Insert","18","6","0","10","42","10","0","24","4","4","0","0","30824"
"4d66eac0-98b6-4c2a-b590-c90e0b6735c7","partner8","Insert","3","1","0","0","7","3","0","2","1","1","0","0","2859"
"f0dbc926-86a1-4441-a4e5-98d5ba987974","partner10","Insert","3","1","0","0","5","3","0","0","1","1","0","0","585"
"42463765-a7aa-44bd-9e05-359265d7fd70","partner19","Insert","6","2","0","2","11","3","0","4","2","2","0","0","516"
"23c48945-a10f-4ec4-bb4a-b7ebaf049af5","partner8","Replace","10","4","2","2","24","10","0","12","3","1","1","1","1190"
"ada7ac4f-f4e2-41d8-8bca-7ac7bb9f5b48","partner17","Insert","3","1","0","0","11","5","0","4","1","1","0","0","1468"
"01efc739-394a-4ba8-9c9c-f0a2afa72565","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","5456"
"1eb705f0-19e1-4f52-a932-8902e1e77f77","partner7","Insert","5","1","0","2","17","5","0","10","1","1","0","0","2847"
"d874cac6-2fb4-4ed7-9ee8-952ddc94525e","partner7","Insert","3","1","0","0","17","7","0","8","1","1","0","0","3031"
"a15761dc-f4c1-43ea-b551-95ccb7a29678","Acquirer","Insert","3","1","0","0","3","1","0","0","1","1","0","0","294"
"25d8abf5-857e-43e8-a03a-26954f923b2a","partner19","Insert","6","2","0","2","10","2","0","4","2","2","0","0","523"
"900335aa-5252-4089-9755-c74355a555fb","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","310"
"bb1e04ed-fcb1-41bf-9acf-799d868bf01a","partner9","Insert","38","16","6","14","95","23","2","52","9","9","0","0","69907"
"f207c92e-728f-4e17-821e-11ff92f1116d","partner17","Insert","9","3","0","4","15","3","0","6","3","3","0","0","1511"
"a4c3eeb0-41bc-47c2-a4e7-13aca1d32d41","partner10","Replace","7","3","0","2","8","4","4","0","2","0","1","1","21"
"225fd44a-cb16-42af-bb64-441e69b1f6a8","partner1","Replace","8","2","0","4","4","2","0","2","1","0","1","0","4"
"958c5314-794b-4776-a72f-d050463e6183","partner8","Insert","17","7","4","4","38","14","0","14","5","5","0","0","3718"
"4b16bba4-b9e5-40cd-a0ff-b218c8301b20","partner10","Insert","3","1","0","0","10","6","0","2","1","1","0","0","1222"
"73130e95-96aa-4f22-9907-6e491451bd82","TravelAgency","Insert","4","2","0","0","6","2","0","0","2","2","0","0","533"
"36eb4205-59d4-4936-ac17-d913d36e3861","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","699"
"e9d9a466-63cf-486a-8bab-674dda970a28","partner7","Replace","10","4","0","4","11","5","4","0","4","1","0","3","1123"
"dcde08fb-f6e9-4ef7-99ab-b68e5dde3753","partner2","Replace","7","3","0","2","5","3","0","2","1","0","1","0","4"
"69783f2b-6aa5-476b-a650-ad967c13ea0b","partner7","Insert","3","1","0","0","4","1","1","0","1","1","0","0","328"
"694111c3-d768-4b27-a35a-045ffb69cda9","partner3","Insert","3","1","0","0","11","5","0","4","1","1","0","0","33157"
"af662403-de04-4739-9283-d3c7812d49eb","partner10","Insert","3","1","0","0","4","1","1","0","1","1","0","0","394"
"5319d14e-f615-48a5-80ca-13cde9cb437d","partner10","Insert","3","1","0","0","10","6","0","2","1","1","0","0","406"
"fa1ecb74-403e-40d5-9776-5854bdb91950","TravelAgency","Replace","16","8","4","2","9","5","4","0","2","0","2","0","34"
"613680c8-a6b8-4665-bd85-fa05a8bcaa54","partner16","Replace","11","3","0","6","5","3","0","2","2","0","1","1","26"
"84b7ebe4-9766-4255-97a3-ac48f41e5f07","partner3","Insert","3","1","0","0","7","3","0","2","1","1","0","0","2282"
"d6c0bad1-2ef0-42d5-8d6f-28f2aa4c6278","partner10","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1138"
"48afd939-984b-4154-be07-12aa817f47c8","TravelAgency","Insert","18","8","2","6","69","21","0","36","6","6","0","0","70248"
"dc819580-f740-46b1-8b6d-a3ed45dd3750","partner9","Replace","6","2","2","0","5","3","0","0","2","1","0","1","767"
"95d82c1b-6c53-4a50-80d4-273910b1fbf5","partner7","Insert","38","22","2","12","176","56","8","92","10","10","0","0","19845"
"52756efb-45fe-4065-880b-8013ebb9d4a3","partner3","Insert","5","1","0","2","13","5","0","6","1","1","0","0","15460"
"e143ff90-bfdd-4e9c-9e58-9f12054823a8","partner14","Replace","17","13","0","2","17","15","0","2","3","0","1","2","32"
"47050be5-70cc-474f-a405-08e395ad4acf","partner18","Replace","11","3","0","6","7","5","0","2","2","0","1","1","19"
"d42926a9-5e12-4a5b-a325-b8e7e60e03e0","partner2","Replace","17","7","0","6","40","18","4","16","4","0","1","3","98"
"79871cfc-031f-400b-8183-41a9def744f7","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","660"
"4217e7d3-f0c9-4090-af46-19d10c5c9579","partner8","Insert","4","2","0","0","24","20","0","0","2","2","0","0","22733"
"f3a8f489-331e-4bcd-8b85-847c3ab11bd6","partner3","Replace","17","7","2","6","27","7","0","14","5","3","2","0","6474"
"760f3ec5-cb7b-41db-9628-6913dce2c4c9","TravelAgency","Replace","11","5","2","2","13","7","0","4","4","1","0","3","317"
"672ea7c8-a221-42f0-8184-1eb94706fca4","partner18","Insert","6","2","0","2","10","2","0","4","2","2","0","0","550"
"fe0856d7-f9f9-431e-92ba-0f8904038825","partner7","Replace","6","2","0","2","4","2","0","0","2","1","0","1","11194"
"b3e7b0f3-29f2-468f-ad24-490eb01b65b3","partner8","Insert","3","1","0","0","10","6","0","2","1","1","0","0","1420"
"9335b92a-02b2-4f74-b72a-2a8dd96c8306","partner9","Replace","19","7","2","8","22","12","4","6","5","0","1","4","116"
"e7396512-09e9-4dab-8e13-c5335218f27f","partner3","Insert","9","3","0","4","15","3","0","6","3","3","0","0","1396"
"b9dd5ef1-e3ff-4e88-b1fd-23eca12eb9ad","partner8","Insert","21","9","4","6","79","37","0","28","7","7","0","0","32418"
"5a3eda64-3495-4508-b6b7-51619c07ecf1","partner9","Replace","12","4","2","4","9","7","0","2","4","0","1","3","79"
"5ec7eb5a-b9b9-44ba-b24f-67c4f9ea6029","partner9","Replace","6","2","0","2","4","2","0","0","2","1","0","1","432"
"d00d4459-1ab2-4bab-9872-158e241caf55","partner9","Replace","6","2","0","2","5","3","0","2","1","0","1","0","3"
"f7c833d7-cf02-400f-8b3b-9ab09fb68eb9","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1799"
"875c17a3-b24e-4449-bf81-cabad574933e","partner3","Replace","35","15","2","16","111","31","0","64","10","8","2","0","158988"
"8f1b7d5d-932d-4245-a98f-c7b517a511b7","partner7","Replace","44","24","2","14","82","40","10","32","10","0","2","8","387"
"5b203545-3f61-4a52-a0e9-f043e1556488","TravelAgency","Replace","14","8","2","2","15","9","2","4","5","0","2","3","54"
"ff6c9440-09eb-4ba5-bc34-aff814f68567","partner11","Replace","9","3","0","4","7","3","2","2","2","0","1","1","22"
"519c705d-1007-4a51-ba53-c2c61b624f9f","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","290"
"ab4f6c88-b690-43d8-a4f6-25965f360967","partner8","Replace","22","10","4","6","24","14","2","8","7","0","1","6","171"
"5dea96de-4c3d-41d8-9fe4-2b2075a42175","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","305"
"3a4ba225-9e24-431a-b92d-929e89997973","partner9","Insert","18","6","2","8","76","28","4","34","5","5","0","0","78239"
"567f5246-8c14-4b0f-bd56-e2de981909d7","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","9139"
"e81f3538-cd5a-4a66-8013-8ecc3743d766","partner2","Replace","9","3","0","4","8","4","0","4","1","0","1","0","5"
"380efa1d-a17d-4409-960d-fb070f0989a2","Acquirer","Insert","12","4","2","4","17","5","0","8","2","2","0","0","593"
"0c1b6c62-454e-47dc-a1bd-3dcd8fd25029","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","503"
"479e1e7c-959e-42a9-b8be-4996b6be2264","TravelAgency","Insert","3","1","0","0","3","1","0","0","1","1","0","0","26223"
"73743526-b574-43f0-9bd9-9de9de583c5f","partner1","Replace","10","2","0","6","6","2","0","4","1","0","1","0","5"
"8db51272-2c23-4f2a-8923-7bad5d8ccbbc","partner2","Insert","3","1","0","0","3","1","0","0","1","1","0","0","327"
"32d6a650-e955-4cb5-bc7d-672364ddc9a2","partner9","Replace","13","5","2","4","8","6","0","2","4","0","1","3","71"
"5ef78163-2ec8-4053-a6e6-d5883cd55efa","partner5","Insert","3","1","0","0","3","1","0","0","1","1","0","0","272"
"081a95dd-99bf-4765-aa37-174d628c5366","TravelAgency","Insert","4","2","0","0","6","2","0","0","2","2","0","0","527"
"43e5608b-63fa-4e60-9312-fe83c4bee900","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","396"
"dbab40d0-134e-4c7b-8348-7feb5da890a7","partner7","Replace","10","4","0","4","11","5","4","0","4","1","0","3","1097"
"fa71d9ee-4f56-4bf4-b0e7-2c1aba27f7b2","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","9199"
"eec975e9-d01d-41a2-b19a-bb496cf43a08","partner8","Replace","7","3","2","0","11","9","0","0","3","1","0","2","7405"
"f5b71ef7-04fd-435f-a98b-e736e1b41d4f","partner8","Replace","25","11","6","6","18","6","0","12","2","0","2","0","127"
"f9096bb4-0f06-4a4c-99a3-823f873296bf","TravelAgency","Insert","3","1","0","0","5","3","0","0","1","1","0","0","488"
"efb92801-6747-4a84-a5b8-47915c7bebed","partner9","Replace","6","2","2","0","6","4","2","0","2","0","1","1","10"
"df6bd1bd-06d4-4427-b030-b885a75a59d2","partner11","Insert","4","2","0","0","6","2","0","0","2","2","0","0","14389"
"c5073f77-bdbe-4fd4-9b7a-a72a814128f8","Acquirer","Insert","13","5","2","4","26","10","0","12","2","2","0","0","3377"
"dcfcf526-3f22-4ccc-9cd9-791e34b501f3","TravelAgency","Insert","4","2","0","0","6","2","0","0","2","2","0","0","1385"
"8d635eee-8c28-42b1-a369-2a4e74d48799","partner9","Insert","3","1","0","0","3","1","0","0","1","1","0","0","385"
"a240f5c7-098b-4930-8da1-7009e2102fad","partner9","Insert","3","1","0","0","8","6","0","0","1","1","0","0","351"
"92bddf4b-b3a9-4290-a84a-3b670308d630","partner9","Insert","12","4","2","4","28","8","0","12","4","4","0","0","2924"
"aa409bd9-dcfe-460e-941f-eed35af27173","partner18","Insert","4","2","0","0","7","3","0","0","2","2","0","0","806"
"a6082f05-726c-41f6-893a-d2645496e468","Traveler","Insert","10","4","0","4","17","5","0","8","2","2","0","0","612"
"8f8f3f56-b56b-4f92-9170-56b3c12d7432","partner7","Insert","38","22","2","12","116","38","4","54","10","10","0","0","27376"
"77f94041-80bd-43dc-a85d-f1134bf78797","partner17","Insert","3","1","0","0","3","1","0","0","1","1","0","0","278"
"febcb435-43d3-44b5-9112-5dd046f45e41","partner8","Delete","3","1","2","0","1","1","0","0","1","0","0","1","17"
"af8006fe-3e55-4ac2-b28b-5950eda4eaf5","partner11","Insert","3","1","0","0","3","1","0","0","1","1","0","0","2312"
"d0e8cdf5-a6ee-43fb-937a-afc52f2e6147","partner2","Replace","8","2","0","4","9","3","0","4","2","1","0","1","4640"
"02ccd88b-45f9-4bd9-8974-968245396cc9","partner16","Insert","16","4","0","10","34","6","0","20","4","4","0","0","20669"
"8e0cda4d-4918-4203-b49c-4ab4f1faea4b","partner9","Insert","9","3","2","2","14","4","0","4","3","3","0","0","10709"
"035d4bf1-6740-46a8-9fd8-c321753a5166","TravelAgency","Insert","4","2","0","0","6","2","0","0","2","2","0","0","1544"
"f21ccc98-ffa3-43f1-8d6c-e88f88e29ec3","TravelAgency","Replace","13","7","2","2","11","7","2","2","5","0","1","4","61"
"9990f85b-13f7-4bab-9b42-f88a643f959d","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","331"
"aa94ed72-b159-4a13-aed8-87412a535cc8","partner3","Insert","3","1","0","0","3","1","0","0","1","1","0","0","283"
"da3f59ad-1247-440d-a588-ad18be298d1f","partner10","Insert","3","1","0","0","16","8","0","6","1","1","0","0","377"
"515b015f-53d7-417f-b225-84fc537c8a5f","partner9","Insert","3","1","0","0","5","3","0","0","1","1","0","0","2122"
"50811784-5a36-4de1-b9ec-f92898757289","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","535"
"e7b68132-b59d-4949-93bb-a3c5aa2d1c9a","partner3","Replace","7","3","0","2","9","5","0","2","3","1","0","2","39007"
"7df03092-4e23-469e-9528-3be55c760471","partner4","Insert","6","2","0","2","22","8","2","8","2","2","0","0","39360"
"2c9ae086-a35b-4411-adcd-1ae932256ae7","partner3","Insert","9","3","2","2","15","3","0","6","3","3","0","0","4343"
"409dd7ab-f929-47ed-bded-7fc0ece855e2","Acquirer","Insert","12","4","2","4","19","7","0","8","2","2","0","0","598"
"b690f833-2a69-475e-a27f-bdaa91d8195d","partner8","Insert","4","2","0","0","24","20","0","0","2","2","0","0","55181"
"330ecfee-04eb-40de-8efa-279374463fb1","partner9","Replace","25","9","4","10","33","15","4","14","5","0","3","2","114"
"4506a3f6-d711-4d00-9e4d-a29028372d6f","partner19","Insert","11","3","0","6","26","6","0","16","2","2","0","0","7155"
"69bb5735-2e72-429f-b115-391735ac89ba","partner7","Insert","4","2","0","0","6","2","0","0","2","2","0","0","553"
"2be6227a-bdb2-4132-baad-234394188e8f","partner9","Insert","6","2","2","0","10","6","0","0","2","2","0","0","14932"
"b147700d-d8fe-4b9c-a262-e5bb3074a145","partner19","Insert","6","2","0","2","18","6","0","8","2","2","0","0","532"
"6cdc953e-6be3-4da4-93a6-74190adbc0c4","partner15","Insert","3","1","0","0","3","1","0","0","1","1","0","0","315"
"a9681708-a9e4-4074-bde9-97e01d9adc2a","partner7","Replace","6","2","0","2","23","11","4","6","2","1","0","1","43869"
"44edfb8c-2d3d-4a0d-a88c-fd92e3a14798","partner1","Replace","8","2","0","4","6","2","0","4","1","0","1","0","4"
"64de4172-41d6-422a-94c7-a2c30733e8ad","partner3","Insert","29","11","2","14","106","26","0","60","10","10","0","0","110533"
"7b19bf92-d2da-408e-8219-bfb0c63be9f4","partner18","Insert","3","1","0","0","3","1","0","0","1","1","0","0","405"
"8f863eaf-8801-48eb-abaa-f76240a9de23","partner9","Insert","6","2","0","2","6","2","0","2","1","1","0","0","292"
"191634b0-60ee-4374-8c2b-63055449023c","partner3","Replace","6","2","0","2","4","2","0","0","2","1","0","1","11987"
"e1dde1b2-8541-4597-bbec-3789d114f0d4","partner11","Replace","9","5","2","0","10","6","4","0","4","0","1","3","41"
"43c2cf92-24cc-4fc1-97cc-5dda3a81990b","partner9","Insert","5","1","0","2","30","12","2","14","1","1","0","0","10055"
"6d9a56cb-39b8-434a-b3e8-6ca96b96adb9","partner3","Insert","9","3","0","4","23","7","0","10","3","3","0","0","45305"
"95202acf-b42c-41e0-907d-aa1a63ce9042","partner11","Delete","16","6","2","6","12","6","4","2","5","0","0","5","102"
"344617e4-eceb-432e-8c84-e8f472f98e43","Airline","Insert","13","5","0","6","49","16","3","24","3","3","0","0","3645"
"e63462ed-7b88-417a-b605-3e861c96d63f","partner18","Insert","3","1","0","0","3","1","0","0","1","1","0","0","256"
"d5ede0e7-d27d-461f-95dd-7a035adecf47","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","1319"
"748513df-e76c-4097-8a34-b38ed34471d4","partner6","Insert","3","1","0","0","10","6","0","2","1","1","0","0","857"
"ea620121-02b6-432e-bee7-32897552c182","partner3","Replace","12","4","0","6","5","3","0","2","3","0","0","3","59"
"2b90b6f0-887e-4e9b-b187-971a21ab01d0","partner12","Replace","10","4","0","4","13","5","0","8","2","0","2","0","9"
"353c6f1f-0823-40c8-93b1-8d5816f6fb9e","partner7","Insert","4","2","0","0","6","2","0","0","2","2","0","0","22798"
"e35815f7-1ba5-48d9-a512-d46c54b1fb24","partner10","Insert","13","11","0","0","22","12","2","0","4","4","0","0","3318"
"3aa27e05-e49e-4678-9aad-84d9a53b0b15","partner9","Insert","9","3","2","2","13","3","0","4","3","3","0","0","1147"
"d01fb567-78bc-4b55-affd-fd33b5e83fd1","partner16","Insert","10","2","0","6","14","2","0","8","2","2","0","0","19415"
"b76d0ebe-b5dc-4ebd-8270-2bb09635d96f","partner9","Replace","21","7","2","10","80","30","4","36","6","5","0","1","77574"
"4b2da88d-70fe-42b2-bd4d-ff11abb4b407","partner3","Replace","35","15","2","16","101","25","0","60","10","8","2","0","102727"
"a90fb823-efa9-4af1-85cf-07c734ab56a3","Airline","Replace","7","3","0","2","5","3","0","0","2","1","0","1","25965"
"ab9690e7-0e81-4f46-a612-68e859a133b5","partner9","Insert","3","1","0","0","16","8","0","6","1","1","0","0","414"
"0ee9e0b0-11a1-4a40-9482-db7d9e373db5","partner8","Replace","9","3","2","2","24","10","0","12","3","1","1","1","1181"
"f6103082-2579-4542-ac8f-bf5c10a910b9","partner17","Insert","11","3","0","6","39","13","0","20","3","3","0","0","27611"
"c06ee889-79a5-4656-92b4-b31baf3f4ef8","partner10","Replace","22","14","0","6","24","20","4","0","5","0","1","4","130"
"e2e66e92-a9e8-484a-90e2-ca4f06560213","partner8","Insert","17","7","4","4","31","9","0","12","5","5","0","0","22910"
"47c874c5-bd2b-42b8-979f-08dcc39cc306","partner16","Replace","13","3","0","8","20","4","0","12","3","2","0","1","10067"
"971c73c7-7bc9-467c-897a-1398154e4acc","partner6","Insert","14","6","0","6","47","15","2","20","5","5","0","0","3562"
"f99d0383-c2a3-4c0b-abeb-3cef23358811","partner3","Replace","23","9","2","10","20","14","0","6","8","0","1","7","292"
"6f006520-f815-48a5-bca5-90a1e8934044","partner18","Replace","12","4","0","6","18","6","0","12","2","0","2","0","12"
"7750741e-63f8-4d6c-9100-7c449340508f","partner16","Replace","9","3","0","4","9","3","0","4","2","1","1","0","1489"
"1e65055a-2c97-41af-b55b-f37f17578c2b","partner19","Replace","10","4","0","4","14","6","0","8","2","0","2","0","9"
"8dce8200-2662-48e3-a18d-d23d49a9bc68","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","331"
"3791fe39-852f-4e63-87ba-34da6525c48d","partner17","Replace","27","9","2","14","39","15","2","22","5","0","3","2","109"
"fb369634-30ae-4df9-b495-be3c2c9df18e","partner11","Insert","16","6","2","6","33","7","0","16","5","5","0","0","17917"
"e50045cf-06e8-46b4-89dc-996138c48992","partner8","Insert","3","1","0","0","3","1","0","0","1","1","0","0","332"
"82354fdf-2dac-4773-a4f5-2f82ec691a14","partner8","Insert","17","7","4","4","43","17","0","16","5","5","0","0","4000"
"ea88a653-b866-4d94-b15e-4f2199ac6ec2","partner7","Insert","3","1","0","0","3","1","0","0","1","1","0","0","3093"
"24de0642-c4d1-4aff-93e4-c57a3b9049ce","partner17","Insert","3","1","0","0","7","5","0","0","1","1","0","0","7383"
